"id_envio","peso","volumen","valor_declarado","tipo_producto","origen","destino","distancia","zona","fecha_envio","dia_semana","mes","hora_salida","es_feriado","experiencia_conductor","tipo_vehiculo","antiguedad_vehiculo","capacidad_carga","clima","trafico_estimado","tiempo_estimado","retraso"
"ENV44734",1.2,8.03,98833,"alimentos","La Serena","Osorno",1048.4,"urbana",2023-09-23,"sabado","september",6,FALSE,12,"camion_mediano",4,7053,"despejado",5,23,"No"
"ENV44735",165.1,4.19,174783,"alimentos","Concepción","Santiago",509.6,"urbana",2023-08-08,"martes","august",10,FALSE,8,"furgon",1,856,"nublado",7,12.1,"No"
"ENV44736",99.9,3.65,124473,"ropa","Calama","Valdivia",804.9,"urbana",2023-07-24,"lunes","july",10,FALSE,12,"furgon",6,1078,"lluvia",NA,29.5,"Si"
"ENV44737",36.7,10.83,298770,"ropa","Calama","Temuco",310.1,"urbana",2023-05-25,"jueves","may",12,FALSE,2,"camion_pequeno",8,2641,"lluvia",NA,14.8,"No"
"ENV44738",16.6,12.49,136111,"muebles","Antofagasta","Santiago",1171.1,"urbana",2023-12-09,"sabado","december",15,FALSE,7,"furgon",4,1193,"despejado",4,20.4,"No"
"ENV44739",194,1.79,102935,"alimentos","Santiago","Valparaíso",123.8,"urbana",2023-07-08,"sabado","july",6,FALSE,0,"camion_grande",19,14691,"despejado",7,6.5,"Si"
"ENV44740",9.3,10.06,163519,"ropa","Santiago","Iquique",935.7,"urbana",2023-10-11,"miercoles","october",8,FALSE,8,"camion_pequeno",3,2408,"nublado",7,26.2,"No"
"ENV44741",6.4,3.7,81431,"electronica","Santiago","La Serena",449.6,"urbana",2023-12-26,"martes","december",15,FALSE,6,"camion_grande",12,13550,"viento",10,19.1,"No"
"ENV44742",31.2,4.12,58082,"electronica","Chillán","Temuco",182.1,"rural",2023-08-18,"viernes","august",8,FALSE,0,"camion_pequeno",5,2666,"despejado",5,6.2,"No"
"ENV44743",66,10.86,516696,"electronica","Concepción","Talca",158.1,"urbana",2023-11-24,"viernes","november",12,FALSE,1,"camion_mediano",5,7317,"nublado",10,6.5,"Si"
"ENV44744",4.6,9.28,426175,"muebles","Santiago","Temuco",861.9,"urbana",2023-06-12,"lunes","june",12,FALSE,2,"camion_mediano",11,6164,"lluvia",5,28.3,"Si"
"ENV44745",13.9,1.45,30253,"otros","Puerto Montt","Concepción",1234.5,"rural",2023-02-10,"viernes","february",11,FALSE,5,"camion_mediano",9,7531,"nublado",2,28.3,"No"
"ENV44746",37.7,3.72,107918,"muebles","Santiago","Puerto Montt",1425.3,"urbana",2023-05-07,"domingo","may",11,FALSE,0,"camion_grande",14,11580,"despejado",3,29.3,"Si"
"ENV44747",13.8,12.4,452729,"ropa","Santiago","Santiago",29.1,"urbana",2023-02-11,"sabado","february",8,FALSE,2,"camion_pequeno",5,3181,"despejado",10,4.5,"No"
"ENV44748",15.6,1.34,35769,"muebles","Santiago","Santiago",35.7,"urbana",2023-11-28,"martes","november",8,FALSE,9,"camion_grande",16,12533,"despejado",10,5,"No"
"ENV44749",13.7,3.22,89339,"otros","Valdivia","Valparaíso",215.4,"rural",2023-07-23,"domingo","july",12,FALSE,10,"camion_grande",7,14553,"nublado",2,7.5,"No"
"ENV44750",14.2,3.18,128031,"alimentos","Santiago","Antofagasta",572.9,"urbana",2023-07-02,"domingo","july",9,FALSE,0,"camion_mediano",4,5056,"nublado",4,14.8,"Si"
"ENV44751",4.8,1.32,50142,"otros","Valparaíso","Valparaíso",46.7,"urbana",2023-09-07,"jueves","september",14,FALSE,6,"camion_pequeno",4,2387,"despejado",8,4.1,"No"
"ENV44752",10.4,1.56,35759,"ropa","Concepción","La Serena",621.1,"urbana",2023-10-21,"sabado","october",6,FALSE,1,"camion_mediano",5,6858,"despejado",7,18.1,"No"
"ENV44753",5.9,1.57,74083,"ropa","Santiago","Santiago",22.4,"urbana",2023-09-13,"miercoles","september",7,FALSE,25,"camion_grande",13,11178,"despejado",8,2.5,"No"
"ENV44754",14.3,10.05,272661,"muebles","Valdivia","Concepción",730.2,"rural",2023-12-21,"jueves","december",16,FALSE,4,"camion_pequeno",5,2737,"viento",1,15.6,"Si"
"ENV44755",31.2,4.31,191456,"documentos","Santiago","Antofagasta",1052.4,"urbana",2023-07-05,"miercoles","july",7,FALSE,1,"camion_pequeno",9,2771,"nublado",8,28.9,"No"
"ENV44756",25.6,7.46,174379,"muebles","Santiago","Santiago",7.1,"urbana",2023-03-19,"domingo","march",6,FALSE,16,"camion_mediano",10,5511,"despejado",6,2.5,"No"
"ENV44757",34.8,3.79,51069,"otros","Santiago","Santiago",41.5,"urbana",2023-09-28,"jueves","september",7,FALSE,3,"camion_mediano",7,7710,"despejado",10,5,"No"
"ENV44758",60.6,9.55,NA,"ropa","Los Ángeles","Valparaíso",971.3,"urbana",2023-01-24,"martes","january",6,FALSE,3,"furgon",2,1073,"despejado",10,24.7,"No"
"ENV44759",64.3,5.85,NA,"otros","Santiago","Santiago",17.4,"urbana",2023-10-18,"miercoles","october",14,FALSE,3,"camion_mediano",7,6926,"despejado",10,4.8,"No"
"ENV44760",18,0.5,7316,"otros","La Serena","La Serena",29.1,"urbana",2023-10-02,"lunes","october",17,FALSE,6,"camion_pequeno",5,2064,"despejado",9,2,"No"
"ENV44761",7.1,2.31,57286,"otros","Santiago","Valparaíso",125.9,"urbana",2023-11-27,"lunes","november",12,FALSE,0,"furgon",2,1153,"despejado",10,6.6,"No"
"ENV44762",32.6,4.98,51293,"electronica","Santiago","Santiago",22.8,"urbana",2023-11-19,"domingo","november",10,FALSE,2,"camion_pequeno",2,2895,"despejado",6,2.2,"No"
"ENV44763",4.8,11.95,357423,"documentos","Talca","Concepción",1291.5,"rural",2023-06-17,"sabado","june",9,FALSE,7,"camion_pequeno",5,3168,"nublado",3,30.3,"No"
"ENV44764",39.9,2.1,65902,"electronica","Santiago","Temuco",741.8,"rural",2023-09-02,"sabado","september",12,FALSE,4,"camion_pequeno",3,2374,"despejado",5,20.5,"No"
"ENV44765",87.1,4.51,257680,"ropa","Calama","Valparaíso",1241.2,"urbana",2023-05-25,"jueves","may",13,FALSE,1,"camion_mediano",7,6218,"despejado",10,38.3,"Si"
"ENV44766",9.7,1.42,82719,"muebles","Santiago","Santiago",36.3,"urbana",2023-06-03,"sabado","june",20,FALSE,7,"camion_grande",12,12843,"lluvia",6,6.3,"Si"
"ENV44767",34.4,4.74,194884,"documentos","Santiago","Antofagasta",563.3,"urbana",2023-07-22,"sabado","july",8,FALSE,0,"furgon",0,827,"viento",5,14.9,"No"
"ENV44768",10.1,5.37,207489,"documentos","Calama","Valdivia",1306.8,"urbana",2023-09-24,"domingo","september",14,FALSE,10,"camion_mediano",6,6134,"despejado",7,34.9,"No"
"ENV44769",114.3,9.45,134359,"muebles","Santiago","Santiago",30,"urbana",2023-04-29,"sabado","april",8,FALSE,5,"camion_pequeno",6,3194,"despejado",9,4.5,"No"
"ENV44770",18.3,2.3,23549,"alimentos","Talca","Valparaíso",692.5,"urbana",2023-06-09,"viernes","june",8,FALSE,25,"furgon",3,831,"despejado",8,18,"No"
"ENV44771",9,4.33,178949,"electronica","Temuco","Santiago",1473.9,"urbana",2023-01-15,"domingo","january",9,FALSE,12,"camion_pequeno",5,3381,"lluvia",9,54.3,"No"
"ENV44772",16.1,0.99,40294,"alimentos","Santiago","Los Ángeles",456.1,"urbana",2023-03-24,"viernes","march",15,FALSE,2,"furgon",1,889,"lluvia",10,19.6,"Si"
"ENV44773",12.4,2.41,76712,"otros","Santiago","Chillán",1261.4,"rural",2023-04-17,"lunes","april",11,FALSE,4,"camion_pequeno",7,2678,"nublado",NA,24.7,"No"
"ENV44774",97.8,5.41,231163,"muebles","La Serena","Santiago",1334,"urbana",2023-10-01,"domingo","october",21,FALSE,3,"camion_grande",10,11824,"viento",4,37.6,"No"
"ENV44775",14.7,3.51,138147,"ropa","Valparaíso","Antofagasta",1395.2,"urbana",2023-02-28,"martes","february",9,FALSE,12,"furgon",2,966,"nublado",10,40.3,"Si"
"ENV44776",50.3,3.62,191871,"alimentos","Temuco","Santiago",1194.4,"rural",2023-09-20,"miercoles","september",9,FALSE,17,"camion_pequeno",4,3206,"despejado",5,29.7,"No"
"ENV44777",13.6,7.29,100149,"alimentos","Santiago","Copiapó",1018.5,"rural",2023-07-25,"martes","july",8,FALSE,8,"camion_pequeno",3,2233,"despejado",5,26.5,"Si"
"ENV44778",47.5,4.22,96853,"alimentos","Santiago","Concepción",509.7,"urbana",2023-03-09,"jueves","march",10,FALSE,5,"camion_pequeno",3,3032,"nublado",6,13.8,"No"
"ENV44779",7.4,5.13,220690,"otros","Antofagasta","Concepción",119.8,"urbana",2023-11-01,"miercoles","november",10,TRUE,0,"furgon",3,885,"despejado",8,3.6,"No"
"ENV44780",64.6,3.89,72602,"documentos","Valdivia","Calama",380.7,"urbana",2023-03-07,"martes","march",14,FALSE,25,"camion_pequeno",8,3454,"despejado",8,10.4,"No"
"ENV44781",12.7,9.38,191844,"muebles","Valparaíso","Santiago",127.3,"urbana",2023-10-24,"martes","october",7,FALSE,4,"camion_mediano",11,5120,"lluvia",10,9.2,"No"
"ENV44782",13.3,5.56,161874,"ropa","Santiago","Talca",385.9,"urbana",2023-02-10,"viernes","february",11,FALSE,5,"camion_grande",12,10757,NA,8,16.6,"No"
"ENV44783",183.5,5.12,147195,"documentos","Santiago","Antofagasta",1340.6,"urbana",2023-05-23,"martes","may",8,FALSE,15,"camion_grande",11,11001,"despejado",10,43.7,"No"
"ENV44784",80.9,14.58,231169,"muebles","Puerto Montt","Chillán",513.1,"urbana",2023-09-18,"lunes","september",10,TRUE,12,"camion_pequeno",8,3112,NA,7,14.3,"No"
"ENV44785",4.6,1.6,72752,"alimentos","Santiago","Concepción",509.8,"urbana",2023-02-04,"sabado","february",10,FALSE,1,"camion_grande",10,11788,"nublado",7,15.8,"No"
"ENV44786",20.4,2.4,76617,"muebles","Santiago","Puerto Montt",1266.9,"urbana",2023-07-15,"sabado","july",6,FALSE,0,"camion_pequeno",5,3194,"despejado",5,25.8,"Si"
"ENV44787",10.7,13.01,424928,"electronica","La Serena","La Serena",22.8,"urbana",2023-03-27,"lunes","march",7,FALSE,3,"camion_mediano",11,5549,"nublado",10,2.9,"Si"
"ENV44788",16,24.38,592573,"ropa","Santiago","Santiago",43.7,"urbana",2023-09-18,"lunes","september",6,TRUE,1,"camion_mediano",6,6012,"despejado",7,2.5,"No"
"ENV44789",10.6,20.51,1029384,"otros","Valdivia","Santiago",1109.4,"urbana",2023-12-27,"miercoles","december",8,FALSE,9,"furgon",3,1019,"despejado",10,27.3,"No"
"ENV44790",25.2,2.62,41774,"otros","Santiago","Chillán",794.8,"urbana",2023-10-22,"domingo","october",6,FALSE,6,"camion_pequeno",3,3000,"despejado",4,16.3,"No"
"ENV44791",111.3,11.21,336693,"electronica","Puerto Montt","Calama",574.3,"urbana",2023-05-07,"domingo","may",8,FALSE,2,"camion_pequeno",8,3495,NA,9,21.7,"No"
"ENV44792",21.7,3.05,21614,"alimentos","Antofagasta","Antofagasta",26.4,"urbana",2023-07-05,"miercoles","july",17,FALSE,21,"camion_grande",11,12230,"nublado",10,2.8,"Si"
"ENV44793",74.1,27.17,988550,"electronica","Santiago","Santiago",34.6,"urbana",2023-02-26,"domingo","february",15,FALSE,0,"camion_mediano",9,6375,"lluvia",5,3.4,"Si"
"ENV44794",19,9.83,349388,"electronica","Santiago","Concepción",510.9,"urbana",2023-05-17,"miercoles","may",11,FALSE,NA,"camion_mediano",7,6001,"lluvia",7,22.4,"No"
"ENV44795",17.2,5.74,172686,"ropa","Los Ángeles","Santiago",1496.1,"urbana",2023-01-18,"miercoles","january",14,FALSE,5,"camion_grande",14,10669,"despejado",10,50.4,"Si"
"ENV44796",11.2,2.38,85968,"ropa","Valdivia","Santiago",907.4,"rural",2023-08-20,"domingo","august",18,FALSE,5,"camion_pequeno",3,3165,"despejado",1,15.8,"No"
"ENV44797",16.2,5.74,164227,"muebles","Valparaíso","Concepción",619.1,"urbana",2023-05-07,"domingo","may",9,FALSE,4,"camion_pequeno",3,3012,"nublado",4,13,"No"
"ENV44798",50.4,2.26,88871,"electronica","Osorno","Iquique",833.8,"rural",2023-10-06,"viernes","october",15,FALSE,3,"furgon",3,1197,"nublado",2,17.3,"Si"
"ENV44799",10.3,5.35,146011,"muebles","Santiago","Talca",1057.2,"urbana",2023-12-05,"martes","december",18,FALSE,1,"camion_mediano",14,6754,"nublado",10,36.1,"Si"
"ENV44800",6.6,3.12,58324,"alimentos","Concepción","Puerto Montt",288.3,"urbana",2023-09-26,"martes","september",16,FALSE,1,"camion_mediano",8,5846,"viento",5,8.8,"Si"
"ENV44801",94.2,14.53,607263,"alimentos","Santiago","Santiago",10.6,"urbana",2023-10-22,"domingo","october",8,FALSE,1,"camion_mediano",3,5543,"despejado",9,3.6,"Si"
"ENV44802",18.9,2.11,117793,"alimentos","Iquique","Copiapó",701.7,"rural",2023-06-09,"viernes","june",12,FALSE,18,"camion_grande",10,10077,"despejado",3,18.4,"No"
"ENV44803",12.3,11.77,253731,"ropa","La Serena","Concepción",553.3,"urbana",2023-10-03,"martes","october",13,FALSE,20,"furgon",4,998,"despejado",7,13.2,"No"
"ENV44804",7.3,1.36,68873,"otros","Santiago","Copiapó",541.9,"rural",2023-04-25,"martes","april",12,FALSE,4,"camion_mediano",11,5141,"lluvia",5,22.6,"Si"
"ENV44805",12.8,2.53,45056,"alimentos","Talca","Valparaíso",688.5,"urbana",2023-03-02,"jueves","march",9,FALSE,4,"camion_mediano",8,6586,"despejado",10,23.5,"No"
"ENV44806",83.7,4.12,74433,"electronica","Puerto Montt","Santiago",195.6,"rural",2023-06-16,"viernes","june",10,FALSE,NA,"furgon",0,931,"lluvia",1,5.5,"Si"
"ENV44807",13.7,9.51,360176,"alimentos","Valparaíso","Santiago",130.2,"urbana",2023-05-23,"martes","may",9,FALSE,11,"camion_mediano",3,7016,"lluvia",8,9.3,"Si"
"ENV44808",51.4,28.69,598730,"muebles","Calama","Santiago",245.3,"rural",2023-04-07,"viernes","april",6,TRUE,4,"furgon",1,912,"nublado",1,4.3,"No"
"ENV44809",64,5.47,167928,"documentos","Santiago","Antofagasta",973.8,"urbana",2023-05-06,"sabado","may",12,FALSE,12,"camion_pequeno",8,2827,"despejado",9,27.1,"No"
"ENV44810",9.9,4.83,238466,"documentos","Valparaíso","Antofagasta",1293.4,"urbana",2023-04-18,"martes","april",6,FALSE,3,"camion_grande",8,13821,"despejado",7,37.2,"No"
"ENV44811",3.8,5.24,NA,"alimentos","Copiapó","Santiago",809.1,"rural",2023-10-03,"martes","october",14,FALSE,4,"camion_grande",8,10761,"despejado",5,23.7,"No"
"ENV44812",7.9,6.06,285162,"muebles","Santiago","La Serena",838.1,"urbana",2023-01-07,"sabado","january",13,FALSE,14,"camion_mediano",8,5787,"nublado",7,23.8,"No"
"ENV44813",2.2,1.68,15158,"ropa","Santiago","Santiago",11,"urbana",2023-02-26,"domingo","february",13,FALSE,6,"camion_grande",13,13170,"lluvia",7,3.2,"No"
"ENV44814",3.2,4.32,95518,"documentos","Temuco","Santiago",177.3,"urbana",2023-08-13,"domingo","august",16,FALSE,3,"camion_mediano",10,5562,"lluvia",6,10.3,"Si"
"ENV44815",10.5,3.16,146457,"otros","Santiago","Antofagasta",412.4,"urbana",2023-05-12,"viernes","may",15,FALSE,25,"camion_grande",7,10230,"lluvia",10,22.5,"No"
"ENV44816",10.1,9.25,297567,"ropa","Antofagasta","Valdivia",650.4,"urbana",2023-07-31,"lunes","july",6,FALSE,5,"furgon",3,1050,"despejado",5,13.3,"Si"
"ENV44817",9.1,15.61,204369,"documentos","Santiago","La Serena",327.5,"urbana",2023-08-03,"jueves","august",11,FALSE,7,"camion_pequeno",5,2966,"despejado",8,8.8,"No"
"ENV44818",1.9,8.06,305160,"muebles","Talca","Santiago",956.1,"rural",2023-07-31,"lunes","july",15,FALSE,7,"camion_pequeno",4,2475,"nublado",4,25.1,"No"
"ENV44819",43.9,4.57,234172,"electronica","Santiago","Temuco",624.3,"urbana",2023-01-25,"miercoles","january",7,FALSE,8,"furgon",1,1160,"nublado",10,17.8,"No"
"ENV44820",3.4,4.35,121208,"alimentos","Calama","Los Ángeles",1144,"urbana",2023-03-09,"jueves","march",14,FALSE,1,"camion_pequeno",4,3441,"nublado",NA,26.6,"No"
"ENV44821",3.2,0.71,28190,"electronica","Chillán","Concepción",1033.8,"urbana",2023-10-10,"martes","october",9,FALSE,1,"furgon",4,881,"nublado",7,25.1,"Si"
"ENV44822",61.2,4.08,162794,"muebles","Copiapó","Santiago",1285.9,"urbana",2023-04-10,"lunes","april",10,FALSE,7,"furgon",1,1193,"nublado",6,29.6,"No"
"ENV44823",228.4,1.09,NA,"muebles","Valparaíso","Santiago",130.2,"urbana",2023-09-25,"lunes","september",12,FALSE,20,"camion_mediano",4,6199,"lluvia",NA,8,"Si"
"ENV44824",4,18.61,277647,"alimentos","Antofagasta","Santiago",120.4,"urbana",2023-04-06,"jueves","april",11,FALSE,4,"camion_grande",10,14789,"despejado",6,5.5,"No"
"ENV44825",6.4,9.36,410659,"ropa","Santiago","Valparaíso",139.5,"urbana",2023-08-13,"domingo","august",9,FALSE,4,"camion_mediano",6,6780,"lluvia",9,9.7,"Si"
"ENV44826",89.1,4.76,170290,"ropa","Copiapó","Santiago",604.7,"urbana",2023-07-29,"sabado","july",6,FALSE,1,"furgon",2,950,"nublado",5,13.6,"No"
"ENV44827",18.3,7.13,303414,"ropa","Iquique","Santiago",1248.3,"urbana",2023-10-04,"miercoles","october",13,FALSE,3,"camion_pequeno",6,2594,"despejado",10,36.6,"Si"
"ENV44828",51.9,5.98,276203,"documentos","Santiago","Santiago",25.9,"urbana",2023-09-19,"martes","september",14,TRUE,6,"camion_grande",11,12750,"nublado",8,3.6,"Si"
"ENV44829",10.2,6.03,222779,"muebles","La Serena","Santiago",684.1,"urbana",2023-04-09,"domingo","april",12,FALSE,16,"camion_mediano",4,5736,"despejado",4,16.4,"No"
"ENV44830",22.7,2.33,85971,"ropa","Valparaíso","Valdivia",1433.7,"urbana",2023-01-13,"viernes","january",15,FALSE,8,"camion_pequeno",4,2149,"nublado",10,43.9,"No"
"ENV44831",171.5,6.4,241928,"muebles","Santiago","Temuco",791.1,"urbana",2023-09-01,"viernes","september",15,FALSE,15,"furgon",5,889,"lluvia",8,27.5,"No"
"ENV44832",29.3,2.6,45937,"otros","Santiago","Antofagasta",1094.1,"urbana",2023-09-17,"domingo","september",7,FALSE,6,"camion_pequeno",2,2469,"lluvia",9,42.1,"Si"
"ENV44833",14.2,21.39,547761,"documentos","Santiago","Antofagasta",201.9,"urbana",2023-06-21,"miercoles","june",15,FALSE,1,"furgon",3,1155,"despejado",10,6.8,"No"
"ENV44834",8.4,5.96,148513,"otros","Santiago","Talca",554.6,"urbana",2023-08-14,"lunes","august",11,FALSE,NA,"camion_pequeno",5,3285,"despejado",10,16.7,"No"
"ENV44835",8.8,3.27,143899,"electronica","Santiago","Antofagasta",995.6,"urbana",2023-09-07,"jueves","september",10,FALSE,10,"camion_mediano",3,6094,"lluvia",6,35.9,"No"
"ENV44836",16.7,11.96,602056,"electronica","Concepción","Osorno",344.6,"urbana",2023-06-26,"lunes","june",15,TRUE,5,"camion_pequeno",6,2349,"despejado",10,8.3,"No"
"ENV44837",18.6,5.25,240296,"muebles","Valdivia","Iquique",104.2,"urbana",2023-03-22,"miercoles","march",9,FALSE,2,"camion_pequeno",3,3251,"despejado",NA,5,"No"
"ENV44838",4.8,8.23,308222,"otros","Valparaíso","Concepción",400.8,"urbana",2023-07-20,"jueves","july",13,FALSE,13,"camion_grande",6,14421,"despejado",8,14.7,"Si"
"ENV44839",66.2,5.32,78720,"ropa","Santiago","Chillán",1444.1,"rural",2023-12-19,"martes","december",15,FALSE,1,"camion_grande",6,10959,NA,4,42,"No"
"ENV44840",2.2,2.2,64253,"alimentos","Santiago","Antofagasta",180.5,"urbana",2023-01-23,"lunes","january",11,FALSE,3,"camion_pequeno",5,2264,"viento",7,6.1,"No"
"ENV44841",23.9,3.89,144522,"otros","Concepción","Puerto Montt",1339.6,"urbana",2023-11-11,"sabado","november",15,FALSE,0,"camion_pequeno",6,3231,"nublado",6,33.8,"No"
"ENV44842",63.5,5.35,157270,"otros","Santiago","Concepción",509.9,"urbana",2023-08-21,"lunes","august",6,FALSE,4,"camion_pequeno",4,3367,"despejado",6,13.8,"No"
"ENV44843",12.2,2.77,98284,"otros","Valparaíso","Concepción",257.4,"urbana",2023-07-31,"lunes","july",13,FALSE,1,"camion_pequeno",7,2144,"nublado",10,11.3,"No"
"ENV44844",5.9,3.58,119969,"ropa","Santiago","Valdivia",218.7,"urbana",2023-03-11,"sabado","march",14,FALSE,7,"camion_pequeno",3,2685,"despejado",7,7,"No"
"ENV44845",85.4,2.07,50585,"ropa","Copiapó","Antofagasta",1367.4,"urbana",2023-02-07,"martes","february",8,FALSE,0,"camion_mediano",4,7688,"despejado",10,41.7,"Si"
"ENV44846",19.4,3.92,98867,"ropa","Valparaíso","Santiago",137.4,"urbana",2023-08-18,"viernes","august",6,FALSE,NA,"camion_mediano",5,6364,"despejado",10,5.6,"Si"
"ENV44847",7.7,2.14,26694,"documentos","Concepción","Santiago",513.6,"urbana",2023-07-15,"sabado","july",13,FALSE,5,"camion_mediano",7,7229,"viento",7,16.3,"No"
"ENV44848",7.5,4.57,186425,"electronica","Puerto Montt","Santiago",1024,"urbana",2023-02-21,"martes","february",7,FALSE,12,"camion_grande",11,11212,"nublado",10,37,"No"
"ENV44849",13.4,2.04,35627,"electronica","Concepción","Valparaíso",1215.6,"urbana",2023-01-03,"martes","january",12,FALSE,1,"camion_grande",12,11665,"despejado",9,39.7,"No"
"ENV44850",23.8,2.4,24219,"documentos","Santiago","Chillán",266.8,"urbana",2023-02-18,"sabado","february",13,FALSE,3,"camion_grande",9,11151,"despejado",NA,8.3,"No"
"ENV44851",12.2,4.19,70336,"ropa","Valparaíso","Concepción",119.4,"urbana",2023-03-23,"jueves","march",15,FALSE,5,"camion_pequeno",4,3236,"lluvia",5,6,"No"
"ENV44852",49.5,7.34,210330,"ropa","Santiago","Santiago",44.3,"urbana",2023-08-04,"viernes","august",15,FALSE,0,"furgon",1,1058,"viento",NA,3.5,"No"
"ENV44853",17.2,5.82,95483,"muebles","Valparaíso","Santiago",135.6,"urbana",2023-03-06,"lunes","march",9,FALSE,12,"camion_mediano",8,5156,"lluvia",10,8.2,"No"
"ENV44854",15.1,2.24,90915,"ropa","Valparaíso","Santiago",132.1,"urbana",2023-05-20,"sabado","may",8,FALSE,2,"camion_mediano",5,6325,"despejado",6,5.6,"No"
"ENV44855",24.4,1.85,70832,"ropa","Temuco","Valparaíso",575.7,"urbana",2023-12-29,"viernes","december",7,FALSE,0,"camion_pequeno",5,2197,"despejado",8,17,"No"
"ENV44856",8,5.4,160087,"otros","Concepción","Copiapó",195.9,"urbana",2023-07-15,"sabado","july",7,FALSE,5,"camion_grande",6,10940,NA,9,9,"No"
"ENV44857",31.1,0.64,48142,"alimentos","Santiago","Santiago",5.7,"urbana",2023-04-24,"lunes","april",20,FALSE,4,"furgon",0,1165,"nublado",6,3.2,"No"
"ENV44858",12.8,1.27,46493,"otros","Santiago","Antofagasta",274.9,"urbana",2023-10-26,"jueves","october",15,FALSE,5,"furgon",1,878,"lluvia",6,11,"No"
"ENV44859",22.9,15.69,507585,"ropa","Santiago","Antofagasta",1012.4,"urbana",2023-03-03,"viernes","march",13,FALSE,10,"camion_pequeno",11,2289,"despejado",8,25.6,"Si"
"ENV44860",66.8,7.5,360358,"otros","Santiago","Santiago",10.5,"urbana",2023-02-19,"domingo","february",10,FALSE,NA,"camion_mediano",10,7252,"nublado",5,1.3,"No"
"ENV44861",38.4,3.61,159759,"ropa","Iquique","Los Ángeles",1030.8,"rural",2023-04-24,"lunes","april",10,FALSE,2,"camion_grande",12,11786,"despejado",5,32.1,"No"
"ENV44862",8.8,8.66,309496,"alimentos","Antofagasta","Concepción",508.7,"urbana",2023-09-19,"martes","september",10,TRUE,2,"camion_grande",15,10135,"despejado",5,11.3,"No"
"ENV44863",89.9,6.15,276621,"muebles","Chillán","Concepción",984.7,"urbana",2023-07-03,"lunes","july",13,FALSE,4,"camion_mediano",6,5198,"despejado",5,23.4,"No"
"ENV44864",4.5,2.57,84242,"alimentos","Concepción","Santiago",504.9,"urbana",2023-10-24,"martes","october",8,FALSE,12,"camion_mediano",10,6014,"despejado",NA,16.5,"No"
"ENV44865",8,3.22,135805,"ropa","Concepción","Valdivia",618.5,"urbana",2023-10-10,"martes","october",11,FALSE,3,"furgon",2,1011,"despejado",10,18.2,"No"
"ENV44866",7.3,1.98,90913,"documentos","Santiago","Chillán",1444.8,"urbana",2023-08-31,"jueves","august",10,FALSE,2,"camion_mediano",8,7796,"despejado",8,39.4,"Si"
